name chr start stop
823 AC216264 5 45935739 45938648
824 AC216369 10 78109503 78113482
825 AC216724 8 101413132 101414004
826 AC216730 9 112230148 112230957
827 AC216731 5 201922853 201924054
828 AC216872 4 156369171 156370742
829 AC217043 10 125226157 125230940
830 AC217049 2 51947591 51947995
831 AC217050 1 214826247 214832389
832 AC217121 4 79134372 79136735
833 AC217241 4 187051150 187051353
834 AC217252 3 22920767 22921867
835 AC217271 4 187879119 187881690
836 AC217293 2 232360732 232362648
837 AC217295 3 161605294 161605711
838 AC217300 1 43397120 43402793
839 AC217358 1 296971340 296973618
840 AC217370 3 121041430 121044520
841 AC217376 1 215066512 215066829
842 AC217401 1 264916580 264919588
843 AC217550 5 15741455 15741972
844 AC217556 5 37953396 37958889
845 AC217560 5 39652421 39652858
846 AC217561 4 86944779 86946463
847 AC217665 4 117430134 117432276
848 AC217811 4 112634428 112635756
849 AC217823 5 70692233 70695841
850 AC217840 5 162882152 162883083
851 AC217841 3 77749302 77749802
852 AC217887 9 122196109 122197617
853 AC217946 1 5649337 5652072
854 AC217947 4 71563276 71568710
855 AC217966 7 4091140 4113289
856 AC218005 7 129799220 129801079
857 AC218035 8 103049944 103050476
858 AC218093 2 26392658 26396682
859 AC218148 6 159575425 159577425
860 AC218932 10 5122771 5123808
861 AC218972 8 170157267 170177595
862 AC218998 4 6018554 6022306
863 AC219006 8 131500169 131501459
864 AC219035 2 211043608 211046043
865 AC219043 3 17190637 17191047
866 AC219079 3 114477582 114478346
867 AC219108 1 48772379 48772760
868 AC219156 8 28479931 28481459
869 AC219190 9 101140280 101142526
870 AC220924 9 36453748 36457421
871 AC220954 2 89454939 89457906
872 AC220972 3 55477499 55478263
873 AC221004 7 5870022 5872548
874 AC225127 4 195238766 195239580
875 AC225173 10 63501731 63504967
876 AC225179 3 81088310 81089023
877 AC225193 9 113078264 113081315
878 AC225345 1 49794548 49795501
879 AC225363 10 110602990 110603545
880 AC225566 7 131603318 131605733
881 AC225716 9 34287760 34288883
882 AC225790 7 137737900 137738283
883 AC225993 9 60107985 60108650
884 AC226203 5 203601864 203602157
885 AC226225 2 35163457 35164607
886 AC226227 10 128989187 128990833
887 AC226231 1 42729878 42730902
888 AC226243 1 16331866 16332510
889 AC226248 8 102544991 102547209
890 AC226368 1 63042943 63044583
891 AC226536 2 140939917 140940599
892 AC229978 2 176993654 176994449
893 AC230021 2 191080790 191081584
894 AC231226 10 138800868 138801637
895 AC231409 2 16953196 16953660
896 AC231411 6 165825782 165826984
897 AC231425 3 137316280 137316990
898 AC231441 1 32669807 32670906
899 AC231745 9 18244857 18253252
900 AC231747 10 108482845 108489487
901 AC231755 6 159452810 159453331
902 AC232393 5 215887035 215888765
903 AC233851 3 189514210 189514575
904 AC233854 8 76508873 76510400
905 AC233863 9 98988776 98989135
906 AC233864 8 123543280 123543916
907 AC233867 1 183177109 183178163
908 AC233879 6 140536933 140537347
909 AC233881 5 200296332 200297094
910 AC233882 3 205890562 205895099
911 AC233887 2 56074792 56077041
912 AC233895 6 140596595 140599177
913 AC233898 10 10399523 10404065
914 AC233910 2 198387582 198390321
915 AC233914 10 149031743 149032123
916 AC233916 8 163461417 163462799
917 AC233922 4 238584690 238585813
918 AC233938 5 179122079 179122408
919 AC233946 3 206753988 206754758
920 AC233950 1 265811310 265813043
921 AC233952 2 210142584 210143732
922 AC233953 8 158999254 159003733
923 AC233956 6 20967370 20967948
924 AC233959 5 80447880 80448182
925 AC233979 10 135080592 135082824
926 AC234149 8 122853439 122855882
927 AC234152 8 101584705 101585465
928 AC234154 7 138739057 138742885
929 AC234155 8 119108476 119111418
930 AC234159 7 171387756 171390725
931 AC234163 7 108281274 108282958
932 AC234180 9 77428240 77429899
933 AC234201 10 149185496 149187443
934 AC234203 1 188093914 188095641
935 AC234515 5 83593466 83596538
936 AC234520 1 164385467 164386297
937 AC234526 7 133901562 133903864
938 AC235534 10 136957426 136964000
939 AC235535 8 53065387 53078717
940 AC235543 6 148897772 148900157
941 AC235546 7 19658743 19659576
942 AY530952 6 108515234 108519103
943 AY542798 1 258931431 258935849
944 GRMZM2G000035 8 8557873 8558608
945 GRMZM2G000076 3 98152322 98156010
946 GRMZM2G000107 3 51328187 51329501
947 GRMZM2G000114 2 99277796 99288222
948 GRMZM2G000126 7 32427 33692
949 GRMZM2G000195 4 207257352 207260354
950 GRMZM2G000199 1 15524543 15524890
951 GRMZM2G000221 7 31098654 31099324
952 GRMZM2G000223 10 128610165 128610584
953 GRMZM2G000236 9 7308583 7310336
954 GRMZM2G000245 10 128583775 128590952
955 GRMZM2G000256 8 143768355 143771610
956 GRMZM2G000264 7 138130885 138155634
957 GRMZM2G000268 10 120471080 120473633
958 GRMZM2G000339 10 14503204 14509244
959 GRMZM2G000371 9 14554516 14561276
960 GRMZM2G000376 6 82184847 82194787
961 GRMZM2G000380 4 123691138 123693078
962 GRMZM2G000404 7 127759234 127761579
963 GRMZM2G000427 1 17014898 17017667
964 GRMZM2G000431 2 86629426 86631751
965 GRMZM2G000435 1 197825557 197827505
966 GRMZM2G000451 7 170289679 170293772
967 GRMZM2G000483 8 14937437 14938804
968 GRMZM2G000510 4 32432 63642
969 GRMZM2G000531 4 136666 140200
970 GRMZM2G000536 1 238876146 238877134
971 GRMZM2G000540 1 238877405 238886154
972 GRMZM2G000566 9 102396761 102400756
973 GRMZM2G000587 9 1587520 1589144
974 GRMZM2G000593 3 216566111 216570094
975 GRMZM2G000601 2 173344294 173348658
976 GRMZM2G000603 6 16792708 16799173
977 GRMZM2G000608 4 202064268 202067036
978 GRMZM2G000614 3 201607912 201617576
979 GRMZM2G000615 3 191672176 191679010
980 GRMZM2G000623 9 1599021 1610026
981 GRMZM2G000632 1 47479166 47484561
982 GRMZM2G000674 6 111944542 111947181
983 GRMZM2G000700 8 75409243 75415379
984 GRMZM2G000706 8 75416336 75419590
985 GRMZM2G000718 7 168697253 168700857
986 GRMZM2G000719 8 148325645 148330628
987 GRMZM2G000729 6 152765472 152767303
988 GRMZM2G000739 8 145440727 145444600
989 GRMZM2G000741 1 15906109 15908394
990 GRMZM2G000753 5 42685742 42689763
991 GRMZM2G000777 8 89037639 89038602
992 GRMZM2G000816 6 149865243 149868499
993 GRMZM2G000825 7 176172984 176175182
994 GRMZM2G000829 6 149784438 149788430
995 GRMZM2G000842 6 149721943 149728049
996 GRMZM2G000909 9 24491862 24494710
997 GRMZM2G000923 1 60165433 60167725
998 GRMZM2G000937 5 68556119 68560409
999 GRMZM2G001004 4 146350462 146351249
1000 GRMZM2G001033 5 182238939 182244389
1001 GRMZM2G001079 1 44180950 44184915
1002 GRMZM2G001084 2 64406191 64419932
1003 GRMZM2G001106 10 132817599 132819289
1004 GRMZM2G001114 7 82672543 82681909
1005 GRMZM2G001116 4 2526282 2530668
1006 GRMZM2G001139 8 155471126 155475290
1007 GRMZM2G001173 5 161025064 161026935
1008 GRMZM2G001200 4 192249616 192251169
1009 GRMZM2G001219 3 225256044 225257836
1010 GRMZM2G001221 6 159455358 159458228
1011 GRMZM2G001243 8 135551796 135553563
1012 GRMZM2G001247 2 217334516 217335756
1013 GRMZM2G001265 10 103214135 103232643
1014 GRMZM2G001288 1 64716645 64726452
1015 GRMZM2G001289 2 8289449 8295760
1016 GRMZM2G001297 2 217350438 217356267
1017 GRMZM2G001327 6 136879632 136883004
1018 GRMZM2G001388 2 230371287 230373192
1019 GRMZM2G001405 2 226372823 226374148
1020 GRMZM2G001415 3 229171728 229177513
1021 GRMZM2G001421 8 26349954 26355148
1022 GRMZM2G001426 3 69955113 69957194
1023 GRMZM2G001444 2 230387343 230396684
1024 GRMZM2G001447 3 229178439 229179276
1025 GRMZM2G001466 10 8808134 8810441
1026 GRMZM2G001500 10 21730899 21736011
1027 GRMZM2G001530 10 77686953 77691930
1028 GRMZM2G001541 4 199393793 199396980
1029 GRMZM2G001577 1 236300015 236301250
1030 GRMZM2G001592 1 236295652 236297567
1031 GRMZM2G001639 7 141630966 141633497
1032 GRMZM2G001645 7 133972699 133976989
1033 GRMZM2G001648 8 130771307 130772151
1034 GRMZM2G001661 1 298042882 298044706
1035 GRMZM2G001676 1 233457233 233460465
1036 GRMZM2G001696 1 35744405 35748812
1037 GRMZM2G001721 8 19242261 19242863
1038 GRMZM2G001724 5 19911335 19915550
1039 GRMZM2G001764 1 233507304 233511800
1040 GRMZM2G001803 1 198682569 198689207
1041 GRMZM2G001812 1 233516802 233520835
1042 GRMZM2G001853 10 109362839 109364086
1043 GRMZM2G001867 4 97004346 97006580
1044 GRMZM2G001869 1 274785487 274790444
1045 GRMZM2G001887 5 27413179 27416237
1046 GRMZM2G001889 5 109766716 109769286
1047 GRMZM2G001904 10 9142798 9147732
1048 GRMZM2G001915 8 39585747 39598649
1049 GRMZM2G001930 1 98363080 98365896
1050 GRMZM2G001938 7 13850115 13852286
1051 GRMZM2G001953 4 182363662 182367486
1052 GRMZM2G001973 2 186764036 186767919
1053 GRMZM2G001977 2 187436882 187438433
1054 GRMZM2G001981 3 226960623 226961493
1055 GRMZM2G001991 8 73364927 73369815
1056 GRMZM2G002023 8 164783952 164789518
1057 GRMZM2G002034 8 73369712 73372534
1058 GRMZM2G002075 2 186805630 186808458
1059 GRMZM2G002131 2 186829422 186833486
1060 GRMZM2G002142 2 186842960 186845669
1061 GRMZM2G002147 8 159431234 159433016
1062 GRMZM2G002165 3 188589431 188595257
1063 GRMZM2G002178 1 28926394 28928611
1064 GRMZM2G002227 9 16906324 16909525
1065 GRMZM2G002297 8 148432627 148440294
1066 GRMZM2G002304 8 159442201 159444189
1067 GRMZM2G002309 9 130246346 130251841
1068 GRMZM2G002391 10 63243960 63246098
1069 GRMZM2G002396 7 33388320 33389840
1070 GRMZM2G002420 4 223976656 223980156
1071 GRMZM2G002465 7 99117054 99117824
1072 GRMZM2G002473 6 128703780 128708036
1073 GRMZM2G002492 1 23936134 23940744
1074 GRMZM2G002498 1 23489736 23492971
1075 GRMZM2G002499 1 264784182 264785824
1076 GRMZM2G002515 1 113534937 113538489
1077 GRMZM2G002529 6 15431258 15433581
1078 GRMZM2G002548 3 210184665 210188312
1079 GRMZM2G002559 2 8812127 8816748
1080 GRMZM2G002578 3 225185181 225186942
1081 GRMZM2G002606 3 225173855 225181042
1082 GRMZM2G002616 3 132487153 132491826
1083 GRMZM2G002626 3 174731416 174737507
1084 GRMZM2G002756 4 82577326 82580747
1085 GRMZM2G002786 8 174954712 174956655
1086 GRMZM2G002815 5 2366008 2366654
1087 GRMZM2G002818 10 84043612 84045591
1088 GRMZM2G002825 5 2362605 2365059
1089 GRMZM2G002828 2 196564815 196569043
1090 GRMZM2G002830 3 41472817 41474175
1091 GRMZM2G002851 2 198678338 198684422
1092 GRMZM2G002858 8 172963604 172967100
1093 GRMZM2G002859 5 22619891 22625491
1094 GRMZM2G002863 10 110962341 110965131
1095 GRMZM2G002879 2 203291344 203297928
1096 GRMZM2G002894 7 14331499 14346417
1097 GRMZM2G002898 1 223887142 223891903
1098 GRMZM2G002910 7 6422634 6438988
1099 GRMZM2G002918 10 110966681 110975722
1100 GRMZM2G002961 5 66881375 66888882
1101 GRMZM2G002978 2 59987055 59992369
1102 GRMZM2G002993 3 122531242 122533227
1103 GRMZM2G003022 8 38526609 38531196
1104 GRMZM2G003023 9 5346390 5349820
1105 GRMZM2G003038 7 95566311 95570187
1106 GRMZM2G003057 10 137776899 137779835
1107 GRMZM2G003059 10 34934946 34936353
1108 GRMZM2G003068 5 2358645 2361756
1109 GRMZM2G003090 10 34938544 34940065
1110 GRMZM2G003092 4 176286625 176289845
1111 GRMZM2G003108 5 2350545 2357083
1112 GRMZM2G003109 5 1977566 1981431
1113 GRMZM2G003157 4 237802000 237811993
1114 GRMZM2G003167 9 4777176 4778054
1115 GRMZM2G003246 7 126570688 126572283
1116 GRMZM2G003252 2 217997897 218001974
1117 GRMZM2G003289 9 19364081 19366785
1118 GRMZM2G003304 1 218768607 218773417
1119 GRMZM2G003307 2 19661322 19665296
1120 GRMZM2G003318 1 101275700 101279518
1121 GRMZM2G003331 2 218004231 218008191
1122 GRMZM2G003342 7 118651836 118657403
1123 GRMZM2G003384 5 179438315 179440545
1124 GRMZM2G003385 3 185890806 185895516
1125 GRMZM2G003389 9 82749869 82753230
1126 GRMZM2G003411 4 231940938 231947594
1127 GRMZM2G003488 9 69698893 69703919
1128 GRMZM2G003489 1 275536822 275539065
1129 GRMZM2G003493 8 161170683 161172594
1130 GRMZM2G003496 6 13204946 13206071
1131 GRMZM2G003509 1 173247422 173257861
1132 GRMZM2G003514 4 156111148 156118294
1133 GRMZM2G003518 8 161173197 161176181
1134 GRMZM2G003520 1 20105587 20106381
1135 GRMZM2G003565 2 49685915 49690864
1136 GRMZM2G003584 3 185850681 185851729
1137 GRMZM2G003638 6 1711372 1714515
1138 GRMZM2G003640 1 256356645 256366348
1139 GRMZM2G003642 4 26420994 26427257
1140 GRMZM2G003648 10 104836347 104837505
1141 GRMZM2G003656 1 173231295 173236826
1142 GRMZM2G003662 4 27443538 27447074
1143 GRMZM2G003663 4 223648054 223650976
1144 GRMZM2G003679 6 18845195 18846195
1145 GRMZM2G003692 2 118693752 118711200
1146 GRMZM2G003711 7 51811690 51812203
1147 GRMZM2G003725 6 113961414 113963343
1148 GRMZM2G003732 10 4641205 4667438
1149 GRMZM2G003734 8 137305633 137329951
1150 GRMZM2G003738 9 136631883 136632996
1151 GRMZM2G003750 10 4667843 4670649
1152 GRMZM2G003752 2 16230476 16232541
1153 GRMZM2G003762 10 4676399 4679040
1154 GRMZM2G003769 2 23574254 23575214
1155 GRMZM2G003775 2 28759344 28760458
1156 GRMZM2G003784 2 23571007 23573147
1157 GRMZM2G003789 7 25828158 25833756
1158 GRMZM2G003821 8 10155508 10156261
1159 GRMZM2G003869 7 128171457 128175452
1160 GRMZM2G003883 3 44224071 44229611
1161 GRMZM2G003909 1 119419555 119420950
1162 GRMZM2G003916 10 124777310 124778763
1163 GRMZM2G003917 10 124780180 124781200
1164 GRMZM2G003927 7 110359181 110359929
1165 GRMZM2G003963 8 168638540 168642581
1166 GRMZM2G003984 1 48950102 48996294
1167 GRMZM2G003988 4 236227362 236231111
1168 GRMZM2G004012 1 267212959 267213967
1169 GRMZM2G004023 9 150981930 150986130
1170 GRMZM2G004036 1 285460485 285462102
1171 GRMZM2G004054 5 217240540 217241326
1172 GRMZM2G004083 8 22179442 22181716
1173 GRMZM2G004106 1 267219143 267220096
1174 GRMZM2G004110 6 54794404 54799870
1175 GRMZM2G004163 10 12106911 12107696
1176 GRMZM2G004180 4 151776491 151778098
1177 GRMZM2G004188 2 195089097 195093045
1178 GRMZM2G004191 1 201205860 201208155
1179 GRMZM2G004207 7 121850474 121852443
1180 GRMZM2G004211 10 101021608 101023619
1181 GRMZM2G004278 6 77839960 77841971
1182 GRMZM2G004290 5 4204194 4205739
1183 GRMZM2G004305 2 6462157 6468706
1184 GRMZM2G004314 3 182480564 182481711
1185 GRMZM2G004320 3 165009787 165016904
1186 GRMZM2G004349 6 160191032 160193439
1187 GRMZM2G004354 8 169439232 169439686
1188 GRMZM2G004356 5 4217935 4222848
1189 GRMZM2G004362 3 213703729 213704295
1190 GRMZM2G004380 2 65846881 65847836
1191 GRMZM2G004382 3 213704746 213708470
1192 GRMZM2G004397 1 21464563 21467985
1193 GRMZM2G004412 10 2987323 2996388
1194 GRMZM2G004414 10 4685000 4690508
1195 GRMZM2G004422 1 21468490 21470621
1196 GRMZM2G004435 6 1239847 1243098
1197 GRMZM2G004440 8 169411936 169414537
1198 GRMZM2G004455 6 55293615 55299661
1199 GRMZM2G004459 1 291863334 291871908
1200 GRMZM2G004483 9 115786896 115789786
1201 GRMZM2G004487 1 258307950 258309052
1202 GRMZM2G004521 2 227948067 227952986
1203 GRMZM2G004534 10 4697234 4702141
1204 GRMZM2G004544 9 115798709 115800059
1205 GRMZM2G004548 5 198868435 198870184
1206 GRMZM2G004572 1 141080537 141086038
1207 GRMZM2G004593 3 30565955 30571431
1208 GRMZM2G004619 2 199378454 199380798
1209 GRMZM2G004641 1 13640025 13643871
1210 GRMZM2G004653 3 174378620 174384493
1211 GRMZM2G004683 7 134116824 134118762
1212 GRMZM2G004703 8 119432504 119435151
1213 GRMZM2G004741 4 226531220 226537108
1214 GRMZM2G004752 5 192305677 192306775
1215 GRMZM2G004761 6 101005001 101006302
1216 GRMZM2G004768 5 192312747 192320367
1217 GRMZM2G004828 6 162840181 162841981
1218 GRMZM2G004835 4 226517074 226520697
1219 GRMZM2G004847 5 190249868 190262559
1220 GRMZM2G004856 5 163455309 163457872
1221 GRMZM2G004880 7 154456733 154460236
1222 GRMZM2G004888 6 160211378 160217993
1223 GRMZM2G004898 4 42283502 42284376
1224 GRMZM2G004909 6 162843434 162844174
1225 GRMZM2G004917 6 160225132 160227132
1226 GRMZM2G004924 10 145173826 145178976
1227 GRMZM2G004927 3 228806965 228808513
1228 GRMZM2G004932 6 160229722 160235337
1229 GRMZM2G004946 3 135333552 135338717
1230 GRMZM2G004957 10 84242541 84246082
1231 GRMZM2G004990 7 134112218 134116610
1232 GRMZM2G004997 4 26320084 26324457
1233 GRMZM2G005000 3 179268326 179272233
1234 GRMZM2G005013 9 9725406 9729581
1235 GRMZM2G005016 8 163589593 163592084
1236 GRMZM2G005024 10 84247241 84250052
1237 GRMZM2G005036 6 160236501 160240675
1238 GRMZM2G005061 8 165078477 165084159
1239 GRMZM2G005066 9 9746517 9747590
1240 GRMZM2G005082 3 199694406 199713401
1241 GRMZM2G005107 2 10375613 10379328
1242 GRMZM2G005134 10 3983697 3989917
1243 GRMZM2G005146 2 184401792 184403737
1244 GRMZM2G005170 8 158948951 158965785
1245 GRMZM2G005187 8 141530335 141531661
1246 GRMZM2G005207 10 3995049 3997306
1247 GRMZM2G005209 9 15997603 16000901
1248 GRMZM2G005229 5 182061264 182064285
1249 GRMZM2G005233 5 166513195 166518314
1250 GRMZM2G005251 4 85049552 85054278
1251 GRMZM2G005253 4 31872051 31874710
1252 GRMZM2G005256 4 162793965 162802657
1253 GRMZM2G005269 8 51992846 51994071
1254 GRMZM2G005278 6 96377697 96379655
1255 GRMZM2G005281 1 240723457 240747321
1256 GRMZM2G005284 10 130985137 130987562
1257 GRMZM2G005293 6 140972884 140976767
1258 GRMZM2G005298 8 141524267 141528925
1259 GRMZM2G005308 6 160242305 160249613
1260 GRMZM2G005310 2 10343924 10353439
1261 GRMZM2G005350 8 132714586 132719842
1262 GRMZM2G005374 8 165105287 165109976
1263 GRMZM2G005433 8 158930787 158932238
1264 GRMZM2G005444 3 174576848 174589726
1265 GRMZM2G005456 9 58357289 58373148
1266 GRMZM2G005459 8 158923156 158929579
1267 GRMZM2G005486 2 185760113 185762304
1268 GRMZM2G005493 2 216322526 216327170
1269 GRMZM2G005516 3 106115548 106117041
1270 GRMZM2G005522 9 19293743 19295845
1271 GRMZM2G005540 3 134821484 134822318
1272 GRMZM2G005557 8 119429655 119430420
1273 GRMZM2G005562 5 82585770 82592213
1274 GRMZM2G005583 4 39353665 39360702
1275 GRMZM2G005622 6 21940555 21943830
1276 GRMZM2G005633 10 127392327 127393917
1277 GRMZM2G005640 4 220150949 220154359
1278 GRMZM2G005643 6 157563273 157564426
1279 GRMZM2G005646 4 64954469 64960059
1280 GRMZM2G005652 1 191123118 191128082
1281 GRMZM2G005678 3 49314749 49315243
1282 GRMZM2G005680 5 70177402 70181258
1283 GRMZM2G005732 7 174996930 175030486
1284 GRMZM2G005749 3 230083220 230086157
1285 GRMZM2G005753 3 129581988 129590360
1286 GRMZM2G005815 3 219545853 219552096
1287 GRMZM2G005818 6 157575079 157576190
1288 GRMZM2G005825 3 188982500 188982972
1289 GRMZM2G005834 3 230084074 230087763
1290 GRMZM2G005835 3 46257001 46257639
1291 GRMZM2G005848 10 10791221 10808919
1292 GRMZM2G005859 10 130532355 130535271
1293 GRMZM2G005869 9 131819225 131835908
1294 GRMZM2G005886 9 81943331 81947520
1295 GRMZM2G005887 1 177054677 177059678
1296 GRMZM2G005939 10 127383060 127387699
1297 GRMZM2G005954 2 184649166 184651568
1298 GRMZM2G005977 1 228979879 228980382
1299 GRMZM2G005990 2 221982608 221995089
1300 GRMZM2G005991 1 287217032 287218319
1301 GRMZM2G005998 5 84288296 84290451
1302 GRMZM2G006006 4 169464446 169467658
1303 GRMZM2G006042 10 13788442 13794456
1304 GRMZM2G006080 9 131829771 131832942
1305 GRMZM2G006083 10 60489058 60491256
1306 GRMZM2G006107 5 111290071 111300849
1307 GRMZM2G006112 9 81918767 81920412
1308 GRMZM2G006144 5 82592856 82598078
1309 GRMZM2G006197 4 240229679 240231905
1310 GRMZM2G006212 10 136639606 136641722
1311 GRMZM2G006216 10 127378244 127382708
1312 GRMZM2G006234 4 240227371 240228930
1313 GRMZM2G006252 4 188159849 188168121
1314 GRMZM2G006282 5 66364603 66365175
1315 GRMZM2G006324 7 159979075 159979971
1316 GRMZM2G006325 7 29179392 29182282
1317 GRMZM2G006341 9 136765592 136770087
1318 GRMZM2G006363 4 3896745 3898888
1319 GRMZM2G006366 1 300149664 300152405
1320 GRMZM2G006377 6 157777177 157784371
1321 GRMZM2G006416 7 145800821 145806569
1322 GRMZM2G006428 10 127361272 127371518
1323 GRMZM2G006429 9 136805442 136808918
1324 GRMZM2G006468 4 59674527 59678826
1325 GRMZM2G006480 4 3893114 3896018
1326 GRMZM2G006505 7 159946712 159949166
1327 GRMZM2G006565 2 178728673 178730271
1328 GRMZM2G006578 7 133162135 133172179
1329 GRMZM2G006585 8 51608196 51609613
1330 GRMZM2G006672 4 131038319 131055436
1331 GRMZM2G006673 1 2856654 2869295
1332 GRMZM2G006676 1 19103229 19104088
1333 GRMZM2G006678 2 176721266 176729014
1334 GRMZM2G006714 9 136811288 136814607
1335 GRMZM2G006716 7 6991141 6992291
1336 GRMZM2G006727 10 85697393 85703872
1337 GRMZM2G006734 8 4450388 4453794
1338 GRMZM2G006736 10 75590750 75594654
1339 GRMZM2G006745 8 94530860 94534206
1340 GRMZM2G006752 7 133190585 133195176
1341 GRMZM2G006762 4 185614640 185617814
1342 GRMZM2G006780 4 203709871 203712301
1343 GRMZM2G006781 1 19943296 19948341
1344 GRMZM2G006790 9 103791664 103794881
1345 GRMZM2G006791 5 172434778 172439961
1346 GRMZM2G006821 3 169625352 169626365
1347 GRMZM2G006853 1 177873834 177874726
1348 GRMZM2G006878 7 6947402 6951503
1349 GRMZM2G006884 9 136836743 136843022
1350 GRMZM2G006894 10 145614823 145621942
1351 GRMZM2G006937 5 78289214 78344550
1352 GRMZM2G006942 7 158498407 158506177
1353 GRMZM2G006948 10 124545467 124553489
1354 GRMZM2G006964 2 28389254 28392074
1355 GRMZM2G006965 7 60855594 60907761
1356 GRMZM2G006973 9 24608187 24611400
1357 GRMZM2G006977 1 22378473 22384346
1358 GRMZM2G006981 1 45945728 45947468
1359 GRMZM2G006985 2 136451040 136451636
1360 GRMZM2G007012 4 22961046 22962906
1361 GRMZM2G007021 8 25124802 25127533
1362 GRMZM2G007028 2 226494748 226502954
1363 GRMZM2G007038 6 141876884 141881259
1364 GRMZM2G007053 3 170469428 170470690
1365 GRMZM2G007057 8 3195653 3197079
1366 GRMZM2G007074 10 75612332 75613773
1367 GRMZM2G007080 1 45948088 45951035
1368 GRMZM2G007134 9 151036118 151037425
1369 GRMZM2G007137 2 219961730 219968245
1370 GRMZM2G007160 3 170483572 170488677
1371 GRMZM2G007190 7 148626237 148657545
1372 GRMZM2G007195 6 138437042 138441354
1373 GRMZM2G007236 8 25135731 25136953
1374 GRMZM2G007248 10 61506728 61508789
1375 GRMZM2G007256 2 10000080 10001080
1376 GRMZM2G007258 8 3197179 3203826
1377 GRMZM2G007277 4 204887860 204892630
1378 GRMZM2G007283 2 151335182 151340248
1379 GRMZM2G007289 4 19842260 19843461
1380 GRMZM2G007300 3 181501384 181506168
1381 GRMZM2G007324 2 209663433 209665720
1382 GRMZM2G007327 1 247018935 247020377
1383 GRMZM2G007381 1 180039863 180044547
1384 GRMZM2G007384 8 105303904 105307621
1385 GRMZM2G007385 5 171921650 171924419
1386 GRMZM2G007475 9 137176818 137179600
1387 GRMZM2G007486 1 22735200 22738827
1388 GRMZM2G007488 4 129348265 129479527
1389 GRMZM2G007546 2 57066268 57070050
1390 GRMZM2G007590 9 137157995 137166080
1391 GRMZM2G007630 8 148575045 148576466
1392 GRMZM2G007651 7 159934593 159940523
1393 GRMZM2G007675 1 300713804 300726205
1394 GRMZM2G007683 9 14917552 14925589
1395 GRMZM2G007685 3 53557662 53558608
1396 GRMZM2G007695 5 4269183 4271799
1397 GRMZM2G007698 10 76187633 76189738
1398 GRMZM2G007708 6 157544244 157544989
1399 GRMZM2G007721 10 98714258 98732306
1400 GRMZM2G007729 4 179852642 179853911
1401 GRMZM2G007734 4 28947993 28952112
1402 GRMZM2G007791 2 9973815 9981339
1403 GRMZM2G007795 4 228198211 228199934
1404 GRMZM2G007867 5 4274416 4279493
1405 GRMZM2G007899 10 139263540 139264525
1406 GRMZM2G007909 7 159902822 159930977
1407 GRMZM2G007915 8 2991131 3047452
1408 GRMZM2G007928 3 179685799 179686953
1409 GRMZM2G007948 1 300738290 300738968
1410 GRMZM2G007953 4 50340075 50342929
1411 GRMZM2G007957 9 14912814 14916798
1412 GRMZM2G008029 1 278669129 278671405
1413 GRMZM2G008032 8 116198758 116200740
1414 GRMZM2G008033 9 6573678 6574654
1415 GRMZM2G008060 2 9964775 9966842
1416 GRMZM2G008061 7 3193145 3198060
1417 GRMZM2G008064 1 6416354 6419429
1418 GRMZM2G008066 9 129228579 129231545
1419 GRMZM2G008095 2 214814941 214819790
1420 GRMZM2G008122 1 6423818 6428516
1421 GRMZM2G008123 3 106966138 106972711
1422 GRMZM2G008159 6 111881237 111881726
1423 GRMZM2G008175 4 94314165 94318544
1424 GRMZM2G008202 6 46936592 46938714
1425 GRMZM2G008209 10 71187950 71192346
1426 GRMZM2G008216 2 170859966 170862506
1427 GRMZM2G008242 5 212695780 212699692
1428 GRMZM2G008250 1 174871998 174875363
1429 GRMZM2G008259 4 11403565 11428283
1430 GRMZM2G008305 9 13663102 13664406
1431 GRMZM2G008309 7 157718340 157719865
1432 GRMZM2G008313 2 171254711 171257814
1433 GRMZM2G008326 9 13669877 13671462
1434 GRMZM2G008353 6 112098025 112099380
1435 GRMZM2G008369 4 1095457 1097673
1436 GRMZM2G008374 2 191504045 191505926
1437 GRMZM2G008410 4 170362272 170369182
1438 GRMZM2G008425 9 80419131 80423375
1439 GRMZM2G008464 8 80199539 80203095
1440 GRMZM2G008482 4 37134415 37135902
1441 GRMZM2G008501 1 54464196 54469928
1442 GRMZM2G008507 4 10486153 10492229
1443 GRMZM2G008513 3 7970385 7979701
1444 GRMZM2G008517 1 274373111 274373934
1445 GRMZM2G008528 7 156548440 156550987
1446 GRMZM2G008539 9 38706649 38708396
1447 GRMZM2G008622 10 147669022 147672572
1448 GRMZM2G008638 9 148099091 148113953
1449 GRMZM2G008642 6 129405353 129408102
1450 GRMZM2G008657 7 83391098 83392119
1451 GRMZM2G008665 7 162749037 162750177
1452 GRMZM2G008687 7 156539629 156543247
1453 GRMZM2G008712 7 162747039 162747677
1454 GRMZM2G008714 10 147664123 147668581
1455 GRMZM2G008728 5 214550601 214553743
1456 GRMZM2G008740 7 156534001 156535068
1457 GRMZM2G008748 4 128289716 128292059
1458 GRMZM2G008751 9 148076336 148077889
1459 GRMZM2G008819 4 179823337 179824411
1460 GRMZM2G008834 5 214547238 214548761
1461 GRMZM2G008839 4 179817240 179818126
1462 GRMZM2G008859 4 235108567 235111856
1463 GRMZM2G008862 2 233056276 233063077
1464 GRMZM2G008865 2 228327961 228329340
